8
4.45458e-11	-3.1137	1.27384	0.96661	0.00301001	0.00178225	0.00304307	3.94885e-10	6.51411e-11	0.000103543	0.0254507
0.00197191	-1.70463	0.707188	0.00137531	0.972831	0.00185948	0.00663238	0.000529261	0.000293958	4.42448e-05	0.0164346
0.00116193	-0.761134	0.429713	1.25214e-05	0.000980726	0.982222	0.00550008	0.000101873	4.53908e-05	6.26201e-11	0.011137
0.331994	-0.00262766	0.355594	2.18767e-05	6.71499e-05	0.000337762	0.984092	0.000313161	6.54307e-05	1.82124e-05	0.0150845
0.00410481	0.736794	0.427694	9.29872e-06	2.55957e-05	0.00011908	0.00542609	0.982384	0.00129772	1.51666e-10	0.0107379
0.00378925	1.68859	0.709499	5.51593e-11	0.000415153	1.12446e-05	0.00701633	0.00211206	0.97132	0.00173719	0.0173882
0.00192504	3.12319	1.31467	0.000198837	0.000128337	0.000129053	0.00416168	0.00106914	0.00520378	0.966227	0.0228824
0.655053	-0.006381	3.02061	5.88069e-05	0.000111455	0.000297141	0.00698897	0.000303868	0.000114861	5.53318e-05	0.99207
